"","Correct","Wrong","Test.image.count","Accuracy","Detect.Accuracy","FPS","Radius","Neighbours","Scale","Cascade","Single","Dataset","eval"
"4311",748,244,992,0.773491998358638,0.999,0.720075888237323,3,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.556972937762558
"4312",893,99,992,0.923471481329504,0.999,0.604346326319421,3,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.558096597202239
"4313",908,84,992,0.93896183832581,0.999,0.458433942738876,3,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.430451977625044
"4314",910,82,992,0.941013541239229,0.999,0.244567092100724,3,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.230140945408283
"4315",910,82,992,0.941013541239229,0.999,0.0212142117971714,3,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.0199628605678553
"4316",763,229,992,0.789084940500616,0.999,0.738185581234909,5,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.58249112544716
"4317",897,95,992,0.92757488715634,0.999,0.616764401517765,5,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.572095170139888
"4318",911,81,992,0.942039392695938,0.999,0.465160400137979,5,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.438199420852181
"4319",918,74,992,0.949322938038572,0.999,0.231459123835805,5,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.219729455475641
"4320",927,65,992,0.958658186294625,0.999,0.0175922731976544,5,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.0168649767164629
"4321",770,222,992,0.796265900697579,0.999,0.741117626767851,7,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.590126694601155
"4322",896,96,992,0.926549035699631,0.999,0.623318385650224,7,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.577535049158066
"4323",921,71,992,0.952400492408699,0.999,0.473956536736806,7,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.451396438968456
"4324",925,67,992,0.956606483381206,0.999,0.206967919972404,7,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.197986854097525
"4325",930,62,992,0.961735740664752,0.999,0.0158675405312177,7,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.0152603808453186
"4326",770,222,992,0.796265900697579,0.999,0.737150741635047,8,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.586967999237919
"4327",900,92,992,0.930755026672138,0.999,0.628320110382891,8,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.584812101098068
"4328",920,72,992,0.95137464095199,0.999,0.475853742669886,8,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.452715183578224
"4329",926,66,992,0.957632334837915,0.999,0.199034149706795,8,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.190601537496198
"4330",932,60,992,0.96378744357817,0.999,0.016212487064505,8,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.0156253914619434
"4331",778,214,992,0.804575297496922,0.999,0.747844084166954,10,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.601696876499941
"4332",900,92,992,0.930755026672138,0.999,0.628837530182822,10,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.585293692177753
"4333",920,72,992,0.95137464095199,0.999,0.474991376336668,10,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.451894750117589
"4334",932,60,992,0.96378744357817,0.999,0.182476716109003,10,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.175868767731236
"4335",934,58,992,0.965839146491588,0.999,0.0163849603311487,10,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.0158252361015352
"4336",765,227,992,0.791136643414034,0.999,0.763366678164884,20,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.603927351457488
"4337",891,101,992,0.921419778416085,0.999,0.651086581579855,20,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.599924053728997
"4338",915,77,992,0.946245383668445,0.999,0.441014142807865,20,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.417307596764438
"4339",933,59,992,0.964813295034879,0.999,0.140393239047948,20,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.13545326356647
"4340",938,54,992,0.970045137464095,0.999,0.0246636771300448,20,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.0239248800719844
"4341",750,242,992,0.775543701272056,0.999,0.761469472231804,30,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.590552852900332
"4342",881,111,992,0.911058678703324,0.999,0.663159710244912,30,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.604177409385009
"4343",911,81,992,0.942039392695938,0.999,0.406519489479131,30,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.382957372987983
"4344",922,70,992,0.953426343865408,0.999,0.142290444981028,30,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.135663458725243
"4345",927,65,992,0.958658186294625,0.999,0.0351845463953087,30,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"fb",0.0337299534329257
"4346",730,262,992,0.754924086992203,1,0.89755087961366,1,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.677582778321391
"4347",860,132,992,0.889310627821091,1,0.701448775439807,1,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.62380585087071
"4348",908,84,992,0.93896183832581,1,0.508278716798896,1,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.477254318307375
"4349",889,103,992,0.919368075502667,1,0.204553294239393,1,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.188059768462601
"4350",883,109,992,0.913110381616742,1,0.0165574335977923,1,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.015118764511074
"4351",765,227,992,0.791136643414034,1,0.903242497412901,3,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.714588237592152
"4352",904,88,992,0.934858432498974,1,0.731114177302518,3,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.683488253770809
"4353",921,71,992,0.952400492408699,1,0.53242497412901,3,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.507081807531158
"4354",927,65,992,0.958658186294625,1,0.264918937564677,3,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.253966708200853
"4355",935,57,992,0.966864997948297,1,0.0206967919972404,3,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.0200110037519482
"4356",768,224,992,0.794214197784161,1,0.92152466367713,5,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.73188797150065
"4357",914,78,992,0.945219532211736,1,0.752673335632977,5,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.711441538215249
"4358",935,57,992,0.966864997948297,1,0.544325629527423,5,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.526289398676238
"4359",940,52,992,0.972096840377513,1,0.248706450500173,5,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.241766754712724
"4360",950,42,992,0.982457940090275,1,0.017247326664367,5,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.0169447730267381
"4361",769,223,992,0.79524004924087,1,0.917902725077613,7,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.72995300828905
"4362",915,77,992,0.946245383668445,1,0.763884097964815,7,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.722821801356941
"4363",937,55,992,0.969019286007386,1,0.55639875819248,7,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.539161127399073
"4364",945,47,992,0.977226097661059,1,0.216971369437737,7,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.212030084659816
"4365",950,42,992,0.982457940090275,1,0.016212487064505,7,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.0159280866451338
"4366",790,202,992,0.816988100123102,1,0.9332528458089,8,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.762456469431891
"4367",916,76,992,0.947271235125154,1,0.761469472231804,8,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.72131812747112
"4368",944,48,992,0.97620024620435,1,0.557088651259055,8,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.543830078516738
"4369",949,43,992,0.981432088633566,1,0.207312866505692,8,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.203463499575293
"4370",957,35,992,0.989638900287238,1,0.0165574335977923,8,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.0163858803772982
"4371",778,214,992,0.804575297496922,1,0.931700586409107,10,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.749623276488164
"4372",915,77,992,0.946245383668445,1,0.776819592963091,10,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.735061953784525
"4373",941,51,992,0.973122691834222,1,0.556053811659193,10,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.541108582006473
"4374",947,45,992,0.979277800574477,1,0.188858226974819,10,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.184944669132296
"4375",955,37,992,0.98758719737382,1,0.017247326664367,10,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.017033239002653
"4376",784,208,992,0.810730406237177,1,0.939634356674715,20,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.7617901437013
"4377",916,76,992,0.947271235125154,1,0.79837875129355,20,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.756281225835519
"4378",943,49,992,0.975174394747641,1,0.504311831666092,20,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.491791985209055
"4379",953,39,992,0.985535494460402,1,0.147809589513625,20,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.1456715968873
"4380",958,34,992,0.990664751743948,1,0.0267333563297689,20,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.026483793811713
"4381",767,225,992,0.793188346327452,1,0.958433942738875,30,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.760218634105148
"4382",894,98,992,0.924497332786213,1,0.812694032424974,30,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.75133346534816
"4383",921,71,992,0.952400492408699,1,0.450845119006554,30,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.429385113341901
"4384",933,59,992,0.964813295034879,1,0.152121421179717,30,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.146768769613792
"4385",942,50,992,0.974148543290931,1,0.0382890651948948,30,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"fb",0.0372992370835783
"4386",728,264,992,0.752872384078785,0.999,0.924284235943429,1,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.695868076281168
"4387",855,137,992,0.884181370537546,0.999,0.728009658502932,1,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.643692577619693
"4388",906,86,992,0.936910135412392,0.999,0.51879958606416,1,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.486068590431265
"4389",877,115,992,0.906955272876487,0.999,0.206967919972404,1,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.187710646335251
"4390",875,117,992,0.904903569963069,0.999,0.016729906864436,1,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.0151389524467778
"4391",773,219,992,0.799343455067706,0.999,0.94360124180752,3,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.754261476832601
"4392",902,90,992,0.932806729585556,0.999,0.751466022766471,3,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.700972563091457
"4393",918,74,992,0.949322938038572,0.999,0.548982407726802,3,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.521161592234697
"4394",926,66,992,0.957632334837915,0.999,0.267678509830976,3,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.256337596355372
"4395",938,54,992,0.970045137464095,0.999,0.0203518454639531,3,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.0197422087307284
"4396",771,221,992,0.797291752154288,0.999,0.944118661607451,5,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.752738021954566
"4397",912,80,992,0.943167829298318,0.999,0.771990341497068,5,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.728116454629056
"4398",931,61,992,0.962761592121461,0.999,0.563815108658158,5,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.542819531673863
"4399",937,55,992,0.969019286007386,0.999,0.25094860296654,5,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.243174036071188
"4400",946,46,992,0.978251949117768,0.999,0.017247326664367,5,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.0168722309264879
"4401",784,208,992,0.810730406237177,0.999,0.949465332873405,7,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.769760415028572
"4402",909,83,992,0.939987689782519,0.999,0.786478095895136,7,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.739279728425024
"4403",936,56,992,0.967890849405006,0.999,0.571231459123836,7,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.55288970217823
"4404",946,46,992,0.978251949117768,0.999,0.21852362883753,7,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.213771165838602
"4405",954,38,992,0.986561345917111,0.999,0.016212487064505,7,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.0159946130590218
"4406",786,206,992,0.812782109150595,0.999,0.9605036219386,8,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.780680159686041
"4407",910,82,992,0.941013541239229,0.999,0.785960676095205,8,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.739599639087127
"4408",940,52,992,0.972096840377513,0.999,0.567954467057606,8,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.552106742904993
"4409",948,44,992,0.980303652031186,0.999,0.208692652638841,8,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.204582169533932
"4410",953,39,992,0.985535494460402,0.999,0.0165574335977923,8,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.0163179385077956
"4411",776,216,992,0.802523594583504,0.999,0.969299758537427,10,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.777885926450378
"4412",916,76,992,0.947271235125154,0.999,0.797688858226975,10,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.75562770997824
"4413",939,53,992,0.971070988920804,0.999,0.569679199724043,10,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.553198943843638
"4414",954,38,992,0.986561345917111,0.999,0.188858226974819,10,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.186320226591797
"4415",959,33,992,0.991690603200656,0.999,0.0174197999310107,10,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.0172750519012187
"4416",772,220,992,0.798317603610997,0.999,0.985857192135219,20,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.787027151128054
"4417",912,80,992,0.943167829298318,0.999,0.825284580889962,20,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.778381866711357
"4418",936,56,992,0.967890849405006,0.999,0.510693342531908,20,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.49429541308869
"4419",949,43,992,0.981432088633566,0.999,0.148671955846844,20,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.145911428148005
"4420",953,39,992,0.985535494460402,0.999,0.0272507761296999,20,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.0268566071274135
"4421",759,233,992,0.784878949528108,0.999,0.998965160400138,30,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.784066725710039
"4422",892,100,992,0.922445629872794,0.999,0.831493618489134,30,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.767007654642418
"4423",922,70,992,0.953426343865408,0.999,0.463090720938255,30,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.441522892942156
"4424",937,55,992,0.969019286007386,0.999,0.152983787512936,30,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.14824424054649
"4425",945,47,992,0.977226097661059,0.999,0.0386340117281821,30,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",0,"fb",0.037754164518123
"4426",609,383,992,0.629770209273697,0.8934,1,1,1,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.629770209273697
"4427",738,254,992,0.763233483791547,0.8934,0.858744394618834,1,3,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.655422475991396
"4428",785,207,992,0.811756257693886,0.8934,0.609348051052087,1,5,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.494642093555105
"4429",776,216,992,0.802523594583504,0.8934,0.258709899965505,1,7,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.207620798874656
"4430",756,236,992,0.781801395157981,0.8934,0.0288030355294929,1,9,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.0225182533617425
"4431",621,371,992,0.642183011899877,0.8934,1,3,1,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.642183011899877
"4432",774,218,992,0.800369306524415,0.8934,0.896516040013798,3,3,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.717543921233858
"4433",790,202,992,0.816988100123102,0.8934,0.649879268713349,3,5,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.53094362905551
"4434",800,192,992,0.827349199835864,0.8934,0.330976198689203,3,7,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.273832893150228
"4435",807,185,992,0.834530160032827,0.8934,0.0351845463953087,3,9,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.0293625651339594
"4436",639,353,992,0.660853508411982,0.8934,1,5,1,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.660853508411982
"4437",783,209,992,0.809704554780468,0.8934,0.929285960676095,5,3,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.752447075052977
"4438",799,193,992,0.826220763233484,0.8934,0.667644015177647,5,5,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.551621347788343
"4439",810,182,992,0.837607714402954,0.8934,0.314763711624698,5,7,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.263648513070954
"4440",815,177,992,0.842839556832171,0.8934,0.0307002414625733,5,9,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.0258753779089559
"4441",641,351,992,0.6629052113254,0.8934,1,7,1,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.6629052113254
"4442",781,211,992,0.80765285186705,0.8934,0.943083822007589,7,3,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.761684338394106
"4443",800,192,992,0.827349199835864,0.8934,0.679544670576061,7,5,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.562220739453829
"4444",813,179,992,0.840787853918753,0.8934,0.277854432562953,7,7,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.233616632056418
"4445",818,174,992,0.845917111202298,0.8934,0.0288030355294929,7,9,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.0243649806089658
"4446",645,347,992,0.667008617152236,0.8934,1,8,1,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.667008617152236
"4447",781,211,992,0.80765285186705,0.8934,0.936874784408417,8,3,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.756669591469785
"4448",807,185,992,0.834530160032827,0.8934,0.680234563642635,8,5,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.567676259256549
"4449",813,179,992,0.840787853918753,0.8934,0.266471196964471,8,7,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.224045745826918
"4450",819,173,992,0.846942962659007,0.8934,0.0291479820627803,8,9,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",0,"fb",0.0246866782837827
